"Make Id","Model Id","Model Year","Make Name","Model Name","Model Created","Model Modified"
33,6855,2017,Lexus,CT200h,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
33,6975,2017,Lexus,ES300h,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
33,6587,2017,Lexus,ES350,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,7142,2017,Lexus,"GS F","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
33,7143,2017,Lexus,GS200t,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
33,6589,2017,Lexus,GS350,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,6590,2017,Lexus,GS450h,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,6805,2017,Lexus,GX460,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
33,7144,2017,Lexus,IS200t,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
33,6089,2017,Lexus,IS300,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
33,6501,2017,Lexus,IS350,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,6591,2017,Lexus,LS460,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,6680,2017,Lexus,LX570,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
33,7094,2017,Lexus,NX200t,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
33,7093,2017,Lexus,NX300h,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
33,7091,2017,Lexus,"RC F","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
33,7145,2017,Lexus,RC200t,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
33,7141,2017,Lexus,RC300,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
33,7092,2017,Lexus,RC350,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
33,6588,2017,Lexus,RX350,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
33,6806,2017,Lexus,RX450h,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
15,1601,2017,Lincoln,Continental,"12/27/24, 2:19 PM","12/27/24, 3:05 PM"
15,7095,2017,Lincoln,MKC,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
15,6808,2017,Lincoln,MKT,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
15,6593,2017,Lincoln,MKX,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
15,6592,2017,Lincoln,MKZ,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
15,5858,2017,Lincoln,Navigator,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
45,6809,2017,Lotus,Evora,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
35,3826,2017,Maserati,Ghibli,"12/27/24, 2:26 PM","12/27/24, 3:16 PM"
35,6691,2017,Maserati,GranTurismo,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
35,7225,2017,Maserati,Levante,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
35,3410,2017,Maserati,Quattroporte,"12/27/24, 2:24 PM","12/27/24, 3:15 PM"
16,6348,2017,Mazda,3,"12/27/24, 2:43 PM","12/27/24, 3:20 PM"
16,6270,2017,Mazda,6,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
16,7147,2017,Mazda,CX-3,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
16,6976,2017,Mazda,CX-5,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
16,6599,2017,Mazda,CX-9,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
16,6509,2017,Mazda,"MX-5 Miata","12/27/24, 2:45 PM","12/27/24, 3:20 PM"
36,7253,2017,McLaren,570GT,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
36,7173,2017,McLaren,570S,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7229,2017,Mercedes-Benz,"AMG GT","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7152,2017,Mercedes-Benz,"AMG GT S","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7158,2017,Mercedes-Benz,B250e,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,6692,2017,Mercedes-Benz,C300,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
37,7155,2017,Mercedes-Benz,C350e,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,5861,2017,Mercedes-Benz,"C43 AMG","12/27/24, 2:40 PM","12/27/24, 3:19 PM"
37,6693,2017,Mercedes-Benz,"C63 AMG","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
37,7097,2017,Mercedes-Benz,"C63 AMG S","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,7038,2017,Mercedes-Benz,CLA250,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,7040,2017,Mercedes-Benz,"CLA45 AMG","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,7099,2017,Mercedes-Benz,CLS400,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,6602,2017,Mercedes-Benz,CLS550,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
37,7041,2017,Mercedes-Benz,"CLS63 AMG S","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,5678,2017,Mercedes-Benz,E300,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
37,6978,2017,Mercedes-Benz,E400,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
37,7235,2017,Mercedes-Benz,"E43 AMG","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,6603,2017,Mercedes-Benz,E550,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
37,6754,2017,Mercedes-Benz,G550,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
37,7236,2017,Mercedes-Benz,"G550 4x4","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,6977,2017,Mercedes-Benz,"G63 AMG","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
37,7156,2017,Mercedes-Benz,"G65 AMG","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7096,2017,Mercedes-Benz,GLA250,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,7098,2017,Mercedes-Benz,"GLA45 AMG","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,7148,2017,Mercedes-Benz,GLC300,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7226,2017,Mercedes-Benz,"GLC43 AMG","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7159,2017,Mercedes-Benz,GLE300d,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7149,2017,Mercedes-Benz,GLE350,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7153,2017,Mercedes-Benz,GLE400,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7233,2017,Mercedes-Benz,"GLE43 AMG","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7157,2017,Mercedes-Benz,GLE550e,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7154,2017,Mercedes-Benz,"GLE63 AMG","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7150,2017,Mercedes-Benz,"GLE63 AMG S","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7237,2017,Mercedes-Benz,GLS350d,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7227,2017,Mercedes-Benz,GLS450,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7234,2017,Mercedes-Benz,GLS550,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7228,2017,Mercedes-Benz,"GLS63 AMG","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7238,2017,Mercedes-Benz,"Maybach S550","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7160,2017,Mercedes-Benz,"Maybach S600","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,7151,2017,Mercedes-Benz,Metris,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
37,6604,2017,Mercedes-Benz,S550,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
37,7100,2017,Mercedes-Benz,S550e,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
37,5604,2017,Mercedes-Benz,S600,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
37,6694,2017,Mercedes-Benz,"S63 AMG","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
37,6512,2017,Mercedes-Benz,"S65 AMG","12/27/24, 2:45 PM","12/27/24, 3:20 PM"
37,7230,2017,Mercedes-Benz,SL450,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,6601,2017,Mercedes-Benz,SL550,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
37,6755,2017,Mercedes-Benz,"SL63 AMG","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
37,6422,2017,Mercedes-Benz,"SL65 AMG","12/27/24, 2:44 PM","12/27/24, 3:20 PM"
37,7231,2017,Mercedes-Benz,SLC300,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,7232,2017,Mercedes-Benz,"SLC43 AMG","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
37,6811,2017,Mercedes-Benz,"Sprinter 2500","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
37,6812,2017,Mercedes-Benz,"Sprinter 3500","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
17,6178,2017,MINI,Cooper,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
17,7163,2017,MINI,"Cooper Clubman","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
17,6858,2017,MINI,"Cooper Countryman","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
18,6878,2017,Mitsubishi,i-MiEV,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
18,6126,2017,Mitsubishi,Lancer,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
18,4858,2017,Mitsubishi,Mirage,"12/27/24, 2:32 PM","12/27/24, 3:17 PM"
18,7180,2017,Mitsubishi,"Mirage G4","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
18,6223,2017,Mitsubishi,Outlander,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
18,6832,2017,Mitsubishi,"Outlander Sport","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
19,6758,2017,Nissan,370Z,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
19,5555,2017,Nissan,Altima,"12/27/24, 2:37 PM","12/27/24, 3:19 PM"
19,6437,2017,Nissan,Armada,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
19,5868,2017,Nissan,Frontier,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
19,6757,2017,Nissan,GT-R,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
19,6860,2017,Nissan,Juke,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
19,6859,2017,Nissan,Leaf,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
19,4674,2017,Nissan,Maxima,"12/27/24, 2:31 PM","12/27/24, 3:17 PM"
19,6279,2017,Nissan,Murano,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
19,6911,2017,Nissan,NV1500,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
19,6982,2017,Nissan,NV200,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
19,6912,2017,Nissan,NV2500,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
19,6913,2017,Nissan,NV3500,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
19,5053,2017,Nissan,Pathfinder,"12/27/24, 2:34 PM","12/27/24, 3:18 PM"
19,5556,2017,Nissan,Quest,"12/27/24, 2:37 PM","12/27/24, 3:19 PM"
19,6700,2017,Nissan,Rogue,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
19,7239,2017,Nissan,"Rogue Sport","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
19,4726,2017,Nissan,Sentra,"12/27/24, 2:31 PM","12/27/24, 3:17 PM"
19,6351,2017,Nissan,Titan,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
19,7164,2017,Nissan,"Titan XD","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
19,6615,2017,Nissan,Versa,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
19,7044,2017,Nissan,"Versa Note","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
38,7241,2017,Porsche,"718 Boxster","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
38,7242,2017,Porsche,"718 Cayman","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
38,3587,2017,Porsche,911,"12/27/24, 2:25 PM","12/27/24, 3:15 PM"
38,6281,2017,Porsche,Cayenne,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
38,7105,2017,Porsche,Macan,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
38,6818,2017,Porsche,Panamera,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
39,6866,2017,Ram,1500,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
39,6867,2017,Ram,2500,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
39,6868,2017,Ram,3500,"12/27/24, 2:48 PM","1/3/25, 12:40 PM"
39,7049,2017,Ram,"ProMaster 1500","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
39,7050,2017,Ram,"ProMaster 2500","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
39,7051,2017,Ram,"ProMaster 3500","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
39,7115,2017,Ram,"ProMaster City","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
41,7165,2017,Rolls-Royce,Dawn,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
41,6819,2017,Rolls-Royce,Ghost,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
41,3046,2017,Rolls-Royce,Phantom,"12/27/24, 2:23 PM","12/27/24, 3:14 PM"
41,7047,2017,Rolls-Royce,Wraith,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
47,6710,2017,smart,Fortwo,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
58,6462,2017,Spyker,C8,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
21,6985,2017,Subaru,BRZ,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
21,7168,2017,Subaru,Crosstrek,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
21,5869,2017,Subaru,Forester,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
21,5562,2017,Subaru,Impreza,"12/27/24, 2:37 PM","12/27/24, 3:19 PM"
21,5341,2017,Subaru,Legacy,"12/27/24, 2:36 PM","12/27/24, 3:18 PM"
21,6027,2017,Subaru,Outback,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
21,7107,2017,Subaru,WRX,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
21,7108,2017,Subaru,"WRX STI","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
42,7243,2017,Tesla,3,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
42,6916,2017,Tesla,S,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
42,7169,2017,Tesla,X,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
22,4841,2017,Toyota,4Runner,"12/27/24, 2:32 PM","12/27/24, 3:17 PM"
22,7245,2017,Toyota,86,"12/27/24, 2:52 PM","12/27/24, 3:20 PM"
22,5689,2017,Toyota,Avalon,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
22,4779,2017,Toyota,Camry,"12/27/24, 2:32 PM","12/27/24, 3:17 PM"
22,3917,2017,Toyota,Corolla,"12/27/24, 2:27 PM","12/27/24, 3:16 PM"
22,7246,2017,Toyota,"Corolla iM","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
22,6111,2017,Toyota,Highlander,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
22,3200,2017,Toyota,"Land Cruiser","12/27/24, 2:23 PM","12/27/24, 3:15 PM"
22,7170,2017,Toyota,Mirai,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
22,6109,2017,Toyota,Prius,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
22,6917,2017,Toyota,"Prius C","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
22,7244,2017,Toyota,"Prius Prime","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
22,6918,2017,Toyota,"Prius V","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
22,5747,2017,Toyota,RAV4,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
22,6110,2017,Toyota,Sequoia,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
22,5870,2017,Toyota,Sienna,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
22,5688,2017,Toyota,Tacoma,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
22,6028,2017,Toyota,Tundra,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
22,6627,2017,Toyota,Yaris,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
22,7247,2017,Toyota,"Yaris iA","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
43,2151,2017,Volkswagen,Beetle,"12/27/24, 2:20 PM","12/27/24, 3:06 PM"
43,6766,2017,Volkswagen,CC,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
43,7110,2017,Volkswagen,e-Golf,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
43,4891,2017,Volkswagen,Golf,"12/27/24, 2:33 PM","12/27/24, 3:17 PM"
43,7248,2017,Volkswagen,"Golf Alltrack","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
43,6920,2017,Volkswagen,"Golf R","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
43,7109,2017,Volkswagen,"Golf SportWagen","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
43,6526,2017,Volkswagen,GTI,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
43,4563,2017,Volkswagen,Jetta,"12/27/24, 2:31 PM","12/27/24, 3:17 PM"
43,5343,2017,Volkswagen,Passat,"12/27/24, 2:36 PM","12/27/24, 3:18 PM"
43,6765,2017,Volkswagen,Tiguan,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
43,7249,2017,Volkswagen,"Tiguan Limited","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
43,6358,2017,Volkswagen,Touareg,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
23,6112,2017,Volvo,S60,"12/27/24, 2:42 PM","12/27/24, 3:19 PM"
23,7171,2017,Volvo,"S60 Cross Country","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
23,5812,2017,Volvo,S90,"12/27/24, 2:40 PM","12/27/24, 3:19 PM"
23,7111,2017,Volvo,V60,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
23,7112,2017,Volvo,"V60 Cross Country","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
23,7250,2017,Volvo,"V90 Cross Country","12/27/24, 2:52 PM","12/27/24, 3:20 PM"
23,6822,2017,Volvo,XC60,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
23,6285,2017,Volvo,XC90,"12/27/24, 2:43 PM","12/27/24, 3:19 PM"
1,6946,2016,Acura,ILX,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
1,6058,2016,Acura,MDX,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
1,6556,2016,Acura,RDX,"12/27/24, 2:45 PM","12/27/24, 3:20 PM"
1,6998,2016,Acura,RLX,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
1,7061,2016,Acura,TLX,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
24,7062,2016,"Alfa Romeo",4C,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
44,6387,2016,"Aston Martin",DB9,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
44,6783,2016,"Aston Martin",Rapide,"12/27/24, 2:47 PM","12/27/24, 3:20 PM"
44,6784,2016,"Aston Martin","V12 Vantage","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
44,6477,2016,"Aston Martin","V8 Vantage","12/27/24, 2:44 PM","12/27/24, 3:20 PM"
44,6059,2016,"Aston Martin",Vanquish,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
2,6478,2016,Audi,A3,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
2,6479,2016,Audi,"A3 Quattro","12/27/24, 2:44 PM","12/27/24, 3:20 PM"
2,7130,2016,Audi,"A3 Sportback e-tron","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
2,5712,2016,Audi,A4,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
2,5711,2016,Audi,"A4 Quattro","12/27/24, 2:39 PM","12/27/24, 3:19 PM"
2,6651,2016,Audi,"A5 Quattro","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
2,5645,2016,Audi,A6,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
2,5643,2016,Audi,"A6 Quattro","12/27/24, 2:38 PM","12/27/24, 3:19 PM"
2,6883,2016,Audi,"A7 Quattro","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
2,5773,2016,Audi,"A8 Quattro","12/27/24, 2:39 PM","12/27/24, 3:19 PM"
2,6949,2016,Audi,allroad,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
2,7063,2016,Audi,Q3,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
2,7065,2016,Audi,"Q3 Quattro","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
2,6731,2016,Audi,Q5,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
2,7000,2016,Audi,RS7,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
2,7064,2016,Audi,S3,"12/27/24, 2:50 PM","12/27/24, 3:20 PM"
2,5448,2016,Audi,S4,"12/27/24, 2:37 PM","12/27/24, 3:18 PM"
2,6652,2016,Audi,S5,"12/27/24, 2:46 PM","12/27/24, 3:20 PM"
2,5644,2016,Audi,S6,"12/27/24, 2:38 PM","12/27/24, 3:19 PM"
2,6948,2016,Audi,S7,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
2,6060,2016,Audi,S8,"12/27/24, 2:41 PM","12/27/24, 3:19 PM"
2,6999,2016,Audi,SQ5,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
2,5986,2016,Audi,"TT Quattro","12/27/24, 2:41 PM","12/27/24, 3:19 PM"
2,6732,2016,Audi,"TTS Quattro","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
25,2282,2016,Bentley,Continental,"12/27/24, 2:20 PM","12/27/24, 3:08 PM"
25,7002,2016,Bentley,"Flying Spur","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
25,4590,2016,Bentley,Mulsanne,"12/27/24, 2:31 PM","12/27/24, 3:17 PM"
3,7010,2016,BMW,228i,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7069,2016,BMW,"228i xDrive","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,4374,2016,BMW,320i,"12/27/24, 2:29 PM","12/27/24, 3:17 PM"
3,6953,2016,BMW,"320i xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7007,2016,BMW,328d,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7008,2016,BMW,"328d xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,5714,2016,BMW,328i,"12/27/24, 2:39 PM","12/27/24, 3:19 PM"
3,7011,2016,BMW,"328i GT xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,6734,2016,BMW,"328i xDrive","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
3,7132,2016,BMW,330e,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7012,2016,BMW,"335i GT xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7133,2016,BMW,340i,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7134,2016,BMW,"340i xDrive","12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7013,2016,BMW,428i,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7070,2016,BMW,"428i Gran Coupe","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,7014,2016,BMW,"428i xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7071,2016,BMW,"428i xDrive Gran Coupe","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,7015,2016,BMW,435i,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7072,2016,BMW,"435i Gran Coupe","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,7016,2016,BMW,"435i xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7073,2016,BMW,"435i xDrive Gran Coupe","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,4439,2016,BMW,528i,"12/27/24, 2:30 PM","12/27/24, 3:17 PM"
3,6735,2016,BMW,"528i xDrive","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
3,7017,2016,BMW,535d,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7018,2016,BMW,"535d xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,4868,2016,BMW,535i,"12/27/24, 2:33 PM","12/27/24, 3:17 PM"
3,6787,2016,BMW,"535i GT","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
3,6837,2016,BMW,"535i GT xDrive","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
3,6736,2016,BMW,"535i xDrive","12/27/24, 2:46 PM","12/27/24, 3:20 PM"
3,6482,2016,BMW,550i,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
3,6788,2016,BMW,"550i GT xDrive","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
3,6838,2016,BMW,"550i xDrive","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
3,6885,2016,BMW,640i,"12/27/24, 2:48 PM","12/27/24, 3:20 PM"
3,6950,2016,BMW,"640i Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7009,2016,BMW,"640i xDrive","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7005,2016,BMW,"640i xDrive Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,6481,2016,BMW,650i,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
3,6951,2016,BMW,"650i Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,6886,2016,BMW,"650i xDrive","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
3,6952,2016,BMW,"650i xDrive Gran Coupe","12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,5516,2016,BMW,740i,"12/27/24, 2:37 PM","12/27/24, 3:19 PM"
3,6480,2016,BMW,750i,"12/27/24, 2:44 PM","12/27/24, 3:20 PM"
3,6786,2016,BMW,"750i xDrive","12/27/24, 2:47 PM","12/27/24, 3:20 PM"
3,6887,2016,BMW,"ActiveHybrid 5","12/27/24, 2:48 PM","12/27/24, 3:20 PM"
3,7068,2016,BMW,"Alpina B6 xDrive Gran Coupe","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
3,7003,2016,BMW,i3,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7004,2016,BMW,i8,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7131,2016,BMW,M2,"12/27/24, 2:51 PM","12/27/24, 3:20 PM"
3,7019,2016,BMW,M235i,"12/27/24, 2:49 PM","12/27/24, 3:20 PM"
3,7074,2016,BMW,"M235i xDrive","12/27/24, 2:50 PM","12/27/24, 3:20 PM"
